STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TEMP,MAX,MIN
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-01,79.700,86.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-02,79.880,85.640,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-03,82.400,88.520,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-04,82.040,89.240,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-05,81.320,88.520,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-06,80.420,86.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-07,79.880,84.560,76.100
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-08,77.900,79.160,76.280
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-09,78.980,83.300,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-10,77.720,***,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-11,76.280,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-12,78.980,86.720,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-13,78.440,86.000,74.480
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-14,78.080,80.600,75.560
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-15,80.600,86.000,76.460
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-16,75.920,77.540,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-17,77.540,80.780,74.660
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-18,78.620,84.200,74.480
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-19,77.540,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-20,80.780,86.360,74.660
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-21,80.420,86.360,76.100
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-22,80.960,***,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-23,81.140,86.720,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-24,81.140,86.360,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-25,80.420,86.900,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-26,79.880,86.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-27,80.420,86.900,75.020
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-28,78.620,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-29,80.960,86.900,75.200
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-30,81.860,88.880,76.280
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-01-31,82.220,***,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-01,78.440,86.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-02,81.680,89.600,76.280
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-03,78.440,83.300,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-04,79.880,85.100,75.020
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-05,81.140,86.900,75.200
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-06,80.240,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-07,80.780,***,74.840
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-08,81.500,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-09,80.780,87.440,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-10,79.160,85.640,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-11,79.700,86.360,74.480
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-12,78.800,86.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-13,78.980,84.920,73.400
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-14,79.160,85.280,73.760
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-15,79.880,85.640,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-16,75.920,79.160,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-17,80.060,85.640,73.220
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-18,80.780,87.080,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-19,79.880,85.280,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-20,77.540,81.500,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-21,80.960,86.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-22,80.060,85.820,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-23,78.440,86.360,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-24,79.700,85.640,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-25,80.960,88.160,73.400
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-26,82.040,***,75.200
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-27,81.500,86.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-02-28,80.960,88.520,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-01,81.500,87.800,75.200
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-02,81.680,88.700,76.820
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-03,80.960,88.340,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-04,81.320,88.700,75.560
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-05,82.040,***,76.460
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-06,80.060,84.200,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-07,79.880,86.180,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-08,79.880,87.800,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-09,78.620,82.400,73.760
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-10,81.500,87.800,74.480
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-11,79.340,84.200,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-12,80.960,86.900,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-13,80.780,86.360,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-14,82.580,***,75.200
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-15,81.320,88.880,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-16,78.980,85.280,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-17,81.320,87.800,74.480
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-18,80.240,86.540,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-19,81.680,87.800,73.940
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-20,78.620,83.300,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-21,81.860,***,75.560
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-22,82.940,90.320,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-23,82.940,90.320,75.200
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-24,83.840,***,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-25,84.020,91.040,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-26,83.480,90.680,77.180
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-27,82.760,88.700,78.440
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-28,80.240,85.280,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-29,82.220,88.160,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-30,79.340,85.100,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-03-31,78.080,81.500,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-01,81.860,***,76.100
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-02,81.680,88.160,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-03,78.620,86.540,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-04,76.460,77.540,74.840
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-05,80.960,***,74.840
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-06,80.240,84.560,76.280
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-07,81.500,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-08,82.580,88.700,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-09,81.860,88.520,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-10,81.320,89.420,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-11,83.120,89.960,74.840
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-12,83.480,***,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-13,84.380,91.040,78.080
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-14,84.020,90.500,79.160
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-15,82.040,88.700,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-16,79.160,83.300,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-17,83.120,***,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-18,82.580,90.140,75.740
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-19,83.480,89.600,75.560
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-20,83.840,89.960,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-21,83.660,***,78.080
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-22,84.020,***,78.080
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-23,84.020,91.040,78.440
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-24,84.380,90.320,78.080
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-25,83.840,89.600,77.720
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-26,84.560,89.960,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-27,82.580,89.960,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-28,83.120,89.600,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-29,84.200,91.580,76.460
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-04-30,84.380,91.940,78.440
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-01,85.100,92.300,78.080
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-02,86.000,94.100,79.160
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-03,82.580,92.300,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-04,84.920,90.320,74.300
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-05,85.460,90.680,79.880
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-06,85.460,89.780,80.600
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-07,81.140,86.900,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-08,84.200,89.420,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-09,82.940,90.320,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-10,83.480,89.600,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-11,82.760,87.800,78.800
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-12,82.040,86.720,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-13,82.760,88.340,78.260
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-14,84.740,89.960,79.520
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-15,83.840,89.960,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-16,84.020,90.500,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-17,84.560,***,77.540
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-18,85.100,91.940,77.720
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-19,86.000,92.660,79.700
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-20,83.840,91.220,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-21,85.460,93.200,76.820
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-22,82.940,89.780,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-23,83.660,92.120,78.800
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-24,84.380,92.480,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-25,83.660,91.400,78.800
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-26,84.200,92.300,79.160
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-27,85.460,91.580,79.520
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-28,85.460,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-29,86.180,91.940,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-30,85.640,92.480,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-05-31,84.740,92.480,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-01,85.460,92.660,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-02,86.000,93.560,78.800
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-03,86.000,94.460,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-04,86.360,96.440,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-05,82.940,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-06,82.580,***,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-07,83.480,***,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-08,79.520,84.200,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-09,80.780,85.280,75.020
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-10,83.480,90.500,78.080
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-11,84.920,92.300,78.440
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-12,83.120,90.500,78.080
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-13,84.740,91.760,78.440
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-14,85.100,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-15,85.280,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-16,84.740,91.040,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-17,83.840,90.140,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-18,84.200,90.320,75.380
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-19,84.560,90.500,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-20,83.480,91.040,77.720
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-21,82.580,90.680,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-22,83.480,90.320,75.020
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-23,83.840,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-24,81.860,87.800,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-25,85.100,***,77.360
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-26,83.480,91.040,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-27,83.480,91.400,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-28,81.860,89.780,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-29,83.840,92.300,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-06-30,81.500,88.520,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-01,81.140,88.880,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-02,80.420,87.800,76.280
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-03,80.780,86.360,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-04,81.140,88.880,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-05,83.300,89.780,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-06,82.580,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-07,81.680,86.180,75.380
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-08,81.680,89.600,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-09,80.960,88.160,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-10,81.860,***,76.280
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-11,80.060,***,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-12,81.500,88.160,76.820
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-13,81.320,***,74.660
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-14,80.960,87.080,76.820
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-15,79.340,85.280,76.460
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-16,81.860,88.700,75.740
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-17,83.480,***,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-18,81.320,88.880,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-19,81.320,88.520,73.760
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-20,82.400,90.140,75.020
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-21,80.420,89.600,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-22,80.060,88.340,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-23,78.620,***,74.840
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-24,83.480,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-25,82.400,***,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-26,83.840,89.780,78.080
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-27,84.560,***,78.620
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-28,85.640,93.200,79.700
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-29,85.460,92.840,77.900
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-30,85.280,91.760,79.700
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-07-31,86.180,93.020,80.240
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-01,85.460,92.120,80.240
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-02,84.740,91.400,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-03,84.020,91.040,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-04,82.040,90.680,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-05,84.920,92.120,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-06,83.840,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-07,82.580,91.760,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-08,83.840,91.400,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-09,84.020,92.840,76.100
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-10,84.020,92.840,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-11,84.020,***,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-12,83.660,92.120,77.900
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-13,83.480,***,77.720
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-14,83.840,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-15,83.480,88.340,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-16,81.320,86.180,76.100
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-17,82.220,88.340,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-18,82.580,91.760,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-19,82.400,86.540,75.200
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-20,82.040,89.780,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2017-08-21,81.680,89.060,77.000
